time,temp,dew_point,humidity,wind_speed,precip,feels_like,load,is_summer,is_winter,is_spring,is_autumn,is_weekend,is_workhour
2017-01-01 00:00:00,63.0,62.1,96.88,3.0,0.0,63.0,9287.6971676,0,1,0,0,1,0
2017-01-01 01:00:00,63.0,63.0,100.0,3.0,0.0,63.0,8791.789509,0,1,0,0,1,0
2017-01-01 02:00:00,64.0,63.0,96.55,0.0,0.0,64.0,8569.708419,0,1,0,0,1,0
2017-01-01 03:00:00,64.0,63.0,96.55,0.0,0.0,64.0,8326.4256382,0,1,0,0,1,0
2017-01-01 04:00:00,63.0,62.1,96.88,0.0,0.0,63.0,8137.4973998,0,1,0,0,1,0
2017-01-01 05:00:00,63.0,62.1,96.88,3.0,0.0,63.0,8011.8695807,0,1,0,0,1,0
2017-01-01 06:00:00,63.0,63.0,100.0,0.0,0.0,63.0,7978.0996635,0,1,0,0,1,0
2017-01-01 07:00:00,64.0,63.0,96.55,4.0,0.0,64.0,8057.1243841,0,1,0,0,1,0
2017-01-01 08:00:00,64.9,64.0,96.9,0.0,0.02,64.9,8125.7604799,0,1,0,0,1,0
2017-01-01 09:00:00,64.9,64.9,100.0,0.0,0.01,64.9,8289.1584212,0,1,0,0,1,0
2017-01-01 10:00:00,66.9,64.9,93.29,0.0,0.0,66.9,8646.5238498,0,1,0,0,1,0
2017-01-01 11:00:00,70.0,66.0,87.14,4.0,0.0,70.0,8978.7981983,0,1,0,0,1,0
2017-01-01 12:00:00,72.0,66.0,81.41,4.0,0.0,72.0,9315.5701483,0,1,0,0,1,0
2017-01-01 13:00:00,75.0,66.0,73.59,3.0,0.0,75.0,9617.396281,0,1,0,0,1,0
2017-01-01 14:00:00,75.9,66.0,71.41,0.0,0.0,75.9,9837.8894332,0,1,0,0,1,0
2017-01-01 15:00:00,75.9,63.0,64.31,6.0,0.0,75.9,9957.5787299,0,1,0,0,1,0
2017-01-01 16:00:00,73.0,63.0,70.87,5.0,0.0,73.0,9987.9394023,0,1,0,0,1,0
2017-01-01 17:00:00,70.0,64.0,81.27,8.0,0.0,70.0,9943.9003641,0,1,0,0,1,0
2017-01-01 18:00:00,68.0,64.9,89.81,4.0,0.0,68.0,10181.0106117,0,1,0,0,1,0
2017-01-01 19:00:00,66.0,64.0,93.26,3.0,0.0,66.0,10583.5104381,0,1,0,0,1,0
2017-01-01 20:00:00,66.0,64.0,93.26,4.0,0.0,66.0,10451.0130529,0,1,0,0,1,0
2017-01-01 21:00:00,66.0,64.0,93.26,4.0,0.0,66.0,10230.5879712,0,1,0,0,1,0
2017-01-01 22:00:00,66.9,66.0,96.93,5.0,0.0,66.9,10014.8266896,0,1,0,0,1,0
2017-01-01 23:00:00,66.9,66.0,96.93,4.0,0.0,66.9,9667.7079357,0,1,0,0,1,0
2017-01-02 00:00:00,69.1,69.1,100.0,4.0,0.0,69.1,8935.4884528,0,1,0,0,0,0
2017-01-02 01:00:00,71.1,70.0,96.32,6.0,0.0,72.44,8836.8271967,0,1,0,0,0,0
2017-01-02 02:00:00,72.0,71.1,96.99,8.0,0.0,73.46,8588.1714967,0,1,0,0,0,0
2017-01-02 03:00:00,73.0,71.1,93.77,10.0,0.0,74.41,8480.7760834,0,1,0,0,0,0
2017-01-02 04:00:00,73.0,71.1,93.77,13.0,0.0,74.41,8506.0192689,0,1,0,0,0,0
2017-01-02 05:00:00,73.0,71.1,93.77,9.0,0.0,74.41,8644.6950213,0,1,0,0,0,0
2017-01-02 06:00:00,73.0,71.1,93.77,11.0,0.03,74.41,8887.0011203,0,1,0,0,0,0
2017-01-02 07:00:00,73.0,71.1,93.77,10.0,0.0,74.41,9176.4707803,0,1,0,0,0,0
2017-01-02 08:00:00,73.9,71.1,90.97,14.0,0.01,75.27,9323.773465,0,1,0,0,0,1
2017-01-02 09:00:00,60.1,57.9,92.43,9.0,1.0,60.1,9559.8798479,0,1,0,0,0,1
2017-01-02 10:00:00,63.0,59.0,86.77,7.0,0.01,63.0,9602.6936126,0,1,0,0,0,1
2017-01-02 11:00:00,66.9,59.0,75.74,4.0,0.0,66.9,9793.8574263,0,1,0,0,0,1
2017-01-02 12:00:00,72.0,55.0,55.06,9.0,0.0,72.0,10114.707525,0,1,0,0,0,1
2017-01-02 13:00:00,73.0,53.1,49.66,8.0,0.0,73.0,10411.5468676,0,1,0,0,0,1
2017-01-02 14:00:00,73.9,52.0,46.27,4.0,0.0,73.9,10689.0052195,0,1,0,0,0,1
2017-01-02 15:00:00,73.9,52.0,46.27,6.0,0.0,73.9,10937.0708906,0,1,0,0,0,1
2017-01-02 16:00:00,73.0,50.0,44.29,7.0,0.0,73.0,11036.9541772,0,1,0,0,0,1
2017-01-02 17:00:00,66.9,52.0,58.74,5.0,0.0,66.9,10931.4513345,0,1,0,0,0,1
2017-01-02 18:00:00,63.0,52.0,67.29,4.0,0.0,63.0,10859.0201647,0,1,0,0,0,0
2017-01-02 19:00:00,62.1,52.0,69.46,4.0,0.0,62.1,11112.0579397,0,1,0,0,0,0
2017-01-02 20:00:00,61.0,53.1,75.2,3.0,0.0,61.0,10893.9186105,0,1,0,0,0,0
2017-01-02 21:00:00,57.9,52.0,80.67,3.0,0.0,57.9,10594.1550693,0,1,0,0,0,0
2017-01-02 22:00:00,59.0,54.0,83.46,6.0,0.0,59.0,10196.7351972,0,1,0,0,0,0
2017-01-02 23:00:00,59.0,55.0,86.56,5.0,0.0,59.0,9568.0795302,0,1,0,0,0,0
2017-01-03 00:00:00,57.9,54.0,86.82,0.0,0.0,57.9,8916.9407825,0,1,0,0,0,0
2017-01-03 01:00:00,55.0,53.1,93.29,3.0,0.0,55.0,8516.5874835,0,1,0,0,0,0
2017-01-03 02:00:00,54.0,53.1,96.76,4.0,0.0,54.0,8238.1785222,0,1,0,0,0,0
2017-01-03 03:00:00,54.0,52.0,92.92,3.0,0.0,54.0,8102.7762362,0,1,0,0,0,0
2017-01-03 04:00:00,52.0,51.1,96.73,0.0,0.0,52.0,8094.3034902,0,1,0,0,0,0
2017-01-03 05:00:00,52.0,50.0,92.86,4.0,0.0,52.0,8265.6851976,0,1,0,0,0,0
2017-01-03 06:00:00,53.1,51.1,92.89,5.0,0.0,53.1,8816.3095387,0,1,0,0,0,0
2017-01-03 07:00:00,55.9,53.1,90.29,6.0,0.0,55.9,9615.5451361,0,1,0,0,0,0
2017-01-03 08:00:00,61.0,55.9,83.29,9.0,0.0,61.0,10009.7642802,0,1,0,0,0,1
2017-01-03 09:00:00,64.9,53.1,65.56,9.0,0.0,64.9,10102.2884345,0,1,0,0,0,1
2017-01-03 10:00:00,71.1,50.0,47.23,9.0,0.0,71.1,10235.2883308,0,1,0,0,0,1
2017-01-03 11:00:00,73.9,45.0,35.6,12.0,0.0,72.66,10408.9434917,0,1,0,0,0,1
2017-01-03 12:00:00,75.9,37.0,24.43,13.0,0.0,74.34,10600.8187029,0,1,0,0,0,1
2017-01-03 13:00:00,78.1,39.0,24.56,11.0,0.0,76.76,10758.7366336,0,1,0,0,0,1
2017-01-03 14:00:00,77.0,36.0,22.64,12.0,0.0,75.46,10926.6600246,0,1,0,0,0,1
2017-01-03 15:00:00,75.9,39.0,26.42,7.0,0.0,74.43,11022.5970147,0,1,0,0,0,1
2017-01-03 16:00:00,73.9,39.0,28.25,7.0,0.0,72.32,10988.8606952,0,1,0,0,0,1
2017-01-03 17:00:00,70.0,39.9,33.39,4.0,0.0,70.0,10883.7907149,0,1,0,0,0,1
2017-01-03 18:00:00,68.0,39.9,35.76,5.0,0.0,68.0,10881.9663318,0,1,0,0,0,0
2017-01-03 19:00:00,66.9,42.1,40.45,9.0,0.0,66.9,11092.7649972,0,1,0,0,0,0
2017-01-03 20:00:00,63.0,44.1,50.03,10.0,0.0,63.0,10889.1293654,0,1,0,0,0,0
2017-01-03 21:00:00,55.9,45.0,66.72,12.0,0.0,55.9,10577.1591996,0,1,0,0,0,0
2017-01-03 22:00:00,54.0,43.0,66.24,12.0,0.0,54.0,10100.1445098,0,1,0,0,0,0
2017-01-03 23:00:00,51.1,42.1,71.19,12.0,0.0,51.1,9488.7952618,0,1,0,0,0,0
2017-01-04 00:00:00,48.9,39.9,70.95,15.0,0.0,42.69,9784.496622,0,1,0,0,0,0
2017-01-04 01:00:00,46.9,39.0,73.85,10.0,0.0,41.65,8461.9630847,0,1,0,0,0,0
2017-01-04 02:00:00,46.0,39.0,76.4,13.0,0.0,39.5,8316.4762354,0,1,0,0,0,0
2017-01-04 03:00:00,46.0,37.9,73.18,11.0,0.0,40.16,8259.5765766,0,1,0,0,0,0
2017-01-04 04:00:00,44.1,37.9,78.66,10.0,0.0,38.14,8336.2845115,0,1,0,0,0,0
2017-01-04 05:00:00,45.0,37.0,73.37,11.0,0.0,38.89,8636.569983,0,1,0,0,0,0
2017-01-04 06:00:00,45.0,37.0,73.37,13.0,0.0,38.22,9357.079459,0,1,0,0,0,0
2017-01-04 07:00:00,45.0,37.0,73.37,15.0,0.0,37.63,10504.78067,0,1,0,0,0,0
2017-01-04 08:00:00,46.9,37.0,68.27,12.0,0.0,40.97,10954.9662069,0,1,0,0,0,1
2017-01-04 09:00:00,48.9,39.0,68.51,8.0,0.0,44.93,10943.9873249,0,1,0,0,0,1
2017-01-04 10:00:00,50.0,39.0,65.75,10.0,0.0,45.54,11119.8041042,0,1,0,0,0,1
2017-01-04 11:00:00,52.0,39.9,63.24,8.0,0.0,52.0,11087.6681409,0,1,0,0,0,1
2017-01-04 12:00:00,54.0,42.1,63.98,8.0,0.0,54.0,11015.907508,0,1,0,0,0,1
2017-01-04 13:00:00,55.0,42.1,61.69,3.0,0.0,55.0,10858.3245593,0,1,0,0,0,1
2017-01-04 14:00:00,55.9,42.1,59.71,3.0,0.0,55.9,10863.9194769,0,1,0,0,0,1
2017-01-04 15:00:00,55.0,43.0,63.86,0.0,0.0,55.0,10712.9632658,0,1,0,0,0,1
2017-01-04 16:00:00,54.0,43.0,66.24,4.0,0.0,54.0,10602.8902448,0,1,0,0,0,1
2017-01-04 17:00:00,52.0,43.0,71.28,5.0,0.0,52.0,10638.2781704,0,1,0,0,0,1
2017-01-04 18:00:00,52.0,43.0,71.28,5.0,0.0,52.0,11099.4366839,0,1,0,0,0,0
2017-01-04 19:00:00,52.0,45.0,76.94,0.0,0.0,52.0,11605.8933328,0,1,0,0,0,0
2017-01-04 20:00:00,50.0,46.0,86.06,3.0,0.0,49.27,11578.5711774,0,1,0,0,0,0
2017-01-04 21:00:00,48.9,45.0,86.33,4.0,0.0,47.16,11416.8340716,0,1,0,0,0,0
2017-01-04 22:00:00,50.0,46.0,86.06,5.0,0.0,47.77,11010.9176427,0,1,0,0,0,0
2017-01-04 23:00:00,50.0,46.9,89.04,3.0,0.0,49.27,10392.6326074,0,1,0,0,0,0
2017-01-05 00:00:00,50.0,46.9,89.04,4.0,0.0,48.44,9959.7156203,0,1,0,0,0,0
2017-01-05 01:00:00,50.0,46.0,86.06,0.0,0.0,50.0,9471.9701452,0,1,0,0,0,0
2017-01-05 02:00:00,51.1,46.0,82.62,3.0,0.0,51.1,9198.3159392,0,1,0,0,0,0
2017-01-05 03:00:00,52.0,46.9,82.68,0.0,0.0,52.0,9051.1188885,0,1,0,0,0,0
2017-01-05 04:00:00,53.1,46.9,79.4,3.0,0.0,53.1,9031.1385363,0,1,0,0,0,0
2017-01-05 05:00:00,53.1,48.0,82.76,0.0,0.0,53.1,9237.8805919,0,1,0,0,0,0
2017-01-05 06:00:00,53.1,48.0,82.76,5.0,0.0,53.1,9836.4946485,0,1,0,0,0,0
2017-01-05 07:00:00,53.1,46.9,79.4,4.0,0.0,53.1,10685.2002358,0,1,0,0,0,0
2017-01-05 08:00:00,54.0,48.9,82.82,0.0,0.0,54.0,10931.7691988,0,1,0,0,0,1
2017-01-05 09:00:00,54.0,48.9,82.82,6.0,0.0,54.0,10841.506442,0,1,0,0,0,1
2017-01-05 10:00:00,57.0,48.9,74.27,7.0,0.0,57.0,10912.8361552,0,1,0,0,0,1
2017-01-05 11:00:00,57.0,50.0,77.38,6.0,0.0,57.0,10952.5976097,0,1,0,0,0,1
2017-01-05 12:00:00,57.0,50.0,77.38,9.0,0.0,57.0,10920.4265868,0,1,0,0,0,1
2017-01-05 13:00:00,55.9,50.0,80.52,9.0,0.0,55.9,10825.0574012,0,1,0,0,0,1
2017-01-05 14:00:00,57.0,51.1,80.6,6.0,0.0,57.0,10777.8848416,0,1,0,0,0,1
2017-01-05 15:00:00,55.9,53.1,90.29,9.0,0.02,55.9,10692.5499136,0,1,0,0,0,1
2017-01-05 16:00:00,57.0,53.1,86.77,6.0,0.0,57.0,10696.1911309,0,1,0,0,0,1
2017-01-05 17:00:00,55.9,52.0,86.71,10.0,0.0,55.9,10791.9341979,0,1,0,0,0,1
2017-01-05 18:00:00,55.9,51.1,83.88,9.0,0.0,55.9,11130.9060093,0,1,0,0,0,0
2017-01-05 19:00:00,55.0,48.9,79.85,17.0,0.0,55.0,11378.8042452,0,1,0,0,0,0
2017-01-05 20:00:00,52.0,48.0,86.17,19.0,0.0,52.0,11311.1652671,0,1,0,0,0,0
2017-01-05 21:00:00,48.0,44.1,86.28,16.0,0.0,41.27,11194.8897538,0,1,0,0,0,0
2017-01-05 22:00:00,46.9,41.0,79.82,16.0,0.0,39.84,10882.1757277,0,1,0,0,0,0
2017-01-05 23:00:00,45.0,39.9,82.19,16.0,0.0,37.36,10416.7560572,0,1,0,0,0,0
2017-01-06 00:00:00,45.0,39.0,79.36,17.0,0.0,37.11,13502.33936,0,1,0,0,0,0
2017-01-06 01:00:00,44.1,37.9,78.66,17.0,0.0,35.93,9679.4756105,0,1,0,0,0,0
2017-01-06 02:00:00,44.1,36.0,72.99,16.0,0.0,36.19,9590.3626242,0,1,0,0,0,0
2017-01-06 03:00:00,43.0,35.1,73.45,15.0,0.0,35.04,9569.034372,0,1,0,0,0,0
2017-01-06 04:00:00,42.1,36.0,78.8,15.0,0.01,33.87,9719.9605572,0,1,0,0,0,0
2017-01-06 05:00:00,39.0,34.0,82.08,18.0,0.0,28.96,10187.4140363,0,1,0,0,0,0
2017-01-06 06:00:00,36.0,33.1,89.09,16.0,0.0,25.63,11051.0345203,0,1,0,0,0,0
2017-01-06 07:00:00,36.0,33.1,89.09,15.0,0.02,25.97,12205.3942404,0,1,0,0,0,0
2017-01-06 08:00:00,37.0,33.1,85.64,14.0,0.0,27.61,12733.1286523,0,1,0,0,0,1
2017-01-06 09:00:00,37.0,32.0,81.93,18.0,0.0,26.33,12863.2156835,0,1,0,0,0,1
2017-01-06 10:00:00,37.0,32.0,81.93,17.0,0.01,26.63,13214.5811134,0,1,0,0,0,1
2017-01-06 11:00:00,35.1,32.0,88.33,12.0,0.01,25.95,13512.3836465,0,1,0,0,0,1
2017-01-06 12:00:00,35.1,30.9,84.49,16.0,0.0,24.46,13620.2150547,0,1,0,0,0,1
2017-01-06 13:00:00,35.1,30.9,84.49,13.0,0.0,25.54,13705.4635613,0,1,0,0,0,1
2017-01-06 14:00:00,34.0,30.9,88.27,15.0,0.06,23.37,13816.0598283,0,1,0,0,0,1
2017-01-06 15:00:00,34.0,30.0,85.11,17.0,0.0,22.7,13876.3292485,0,1,0,0,0,1
2017-01-06 16:00:00,35.1,30.0,81.46,18.0,0.0,23.83,13953.4128726,0,1,0,0,0,1
2017-01-06 17:00:00,34.0,27.0,75.26,18.0,0.0,22.38,14140.6457553,0,1,0,0,0,1
2017-01-06 18:00:00,34.0,24.1,66.72,14.0,0.0,23.74,14571.0504765,0,1,0,0,0,0
2017-01-06 19:00:00,33.1,23.0,66.06,18.0,0.0,21.2,14764.669533,0,1,0,0,0,0
2017-01-06 20:00:00,32.0,21.9,65.92,13.0,0.0,21.57,14625.1434852,0,1,0,0,0,0
2017-01-06 21:00:00,30.0,19.9,65.66,17.0,0.0,17.46,14522.2382405,0,1,0,0,0,0
2017-01-06 22:00:00,28.9,19.9,68.67,14.0,0.0,17.17,14289.2393015,0,1,0,0,0,0
2017-01-06 23:00:00,28.0,19.9,71.25,14.0,0.0,16.01,13841.1479097,0,1,0,0,0,0
2017-01-07 00:00:00,26.1,18.0,71.04,15.0,0.0,13.13,12612.7564297,0,1,0,0,1,0
2017-01-07 01:00:00,26.1,18.0,71.04,14.0,0.0,13.56,13162.3693726,0,1,0,0,1,0
2017-01-07 02:00:00,25.0,17.1,71.53,13.0,0.0,12.6,12990.7730488,0,1,0,0,1,0
2017-01-07 03:00:00,25.0,17.1,71.53,15.0,0.0,11.71,12955.6618148,0,1,0,0,1,0
2017-01-07 04:00:00,25.0,17.1,71.53,9.0,0.0,14.81,12959.5345383,0,1,0,0,1,0
2017-01-07 05:00:00,25.0,16.0,68.2,13.0,0.0,12.6,13055.0138365,0,1,0,0,1,0
2017-01-07 06:00:00,24.1,16.0,70.81,10.0,0.0,13.06,13274.0183705,0,1,0,0,1,0
2017-01-07 07:00:00,23.0,16.0,74.15,13.0,0.0,10.04,13544.0788057,0,1,0,0,1,0
2017-01-07 08:00:00,25.0,16.0,68.2,11.0,0.0,13.62,13818.9085129,0,1,0,0,1,0
2017-01-07 09:00:00,28.0,15.1,57.93,9.0,0.0,18.54,14001.4544137,0,1,0,0,1,0
2017-01-07 10:00:00,30.0,15.1,53.38,8.0,0.0,21.65,14055.0432698,0,1,0,0,1,0
2017-01-07 11:00:00,33.1,14.0,44.89,10.0,0.0,24.35,13842.9261756,0,1,0,0,1,0
2017-01-07 12:00:00,36.0,14.0,39.99,7.0,0.0,29.65,13432.9856636,0,1,0,0,1,0
2017-01-07 13:00:00,39.0,14.0,35.54,6.0,0.0,33.96,12872.711523,0,1,0,0,1,0
2017-01-07 14:00:00,41.0,12.9,31.33,10.0,0.0,34.25,12343.2867755,0,1,0,0,1,0
2017-01-07 15:00:00,42.1,12.9,30.03,12.0,0.0,34.86,11900.640577,0,1,0,0,1,0
2017-01-07 16:00:00,42.1,12.9,30.03,11.0,0.0,35.23,11596.7449651,0,1,0,0,1,0
2017-01-07 17:00:00,37.9,15.1,38.93,8.0,0.0,31.38,11545.4950973,0,1,0,0,1,0
2017-01-07 18:00:00,37.0,15.1,40.34,9.0,0.0,29.73,12070.3306016,0,1,0,0,1,0
2017-01-07 19:00:00,36.0,15.1,41.96,9.0,0.0,28.49,12809.1364506,0,1,0,0,1,0
2017-01-07 20:00:00,34.0,17.1,49.55,6.0,0.0,27.94,13060.9225673,0,1,0,0,1,0
2017-01-07 21:00:00,33.1,17.1,51.37,5.0,0.0,27.7,13166.7256713,0,1,0,0,1,0
2017-01-07 22:00:00,32.0,17.1,53.7,6.0,0.0,25.53,13092.4551453,0,1,0,0,1,0
2017-01-07 23:00:00,30.9,18.0,58.36,5.0,0.0,25.09,12859.7649617,0,1,0,0,1,0
2017-01-08 00:00:00,30.9,18.0,58.36,4.0,0.0,26.14,10471.9846808,0,1,0,0,1,0
2017-01-08 01:00:00,30.0,19.0,63.18,3.0,0.0,26.4,12411.7888437,0,1,0,0,1,0
2017-01-08 02:00:00,30.0,18.0,60.53,3.0,0.0,26.4,12254.6688394,0,1,0,0,1,0
2017-01-08 03:00:00,27.0,19.0,71.45,0.0,0.0,27.0,12191.7364993,0,1,0,0,1,0
2017-01-08 04:00:00,27.0,19.9,74.25,0.0,0.0,27.0,12200.4755946,0,1,0,0,1,0
2017-01-08 05:00:00,26.1,21.0,80.75,0.0,0.0,26.1,12332.8348924,0,1,0,0,1,0
2017-01-08 06:00:00,28.9,19.9,68.67,4.0,0.0,23.8,12541.1891337,0,1,0,0,1,0
2017-01-08 07:00:00,30.0,21.0,68.81,0.0,0.0,30.0,12858.9421063,0,1,0,0,1,0
2017-01-08 08:00:00,34.0,21.0,58.56,6.0,0.0,27.94,13016.7230094,0,1,0,0,1,0
2017-01-08 09:00:00,37.9,18.0,44.14,6.0,0.0,32.64,12945.7105294,0,1,0,0,1,0
2017-01-08 10:00:00,42.1,18.0,37.49,7.0,0.0,37.09,12715.5022985,0,1,0,0,1,0
2017-01-08 11:00:00,46.0,27.0,47.2,7.0,0.0,41.84,12424.8173996,0,1,0,0,1,0
2017-01-08 12:00:00,46.9,28.9,49.32,7.0,0.0,42.94,12007.722676,0,1,0,0,1,0
2017-01-08 13:00:00,46.9,30.0,51.58,8.0,0.0,42.47,11489.0409618,0,1,0,0,1,0
2017-01-08 14:00:00,48.9,30.9,49.63,7.0,0.0,45.38,11005.065215,0,1,0,0,1,0
2017-01-08 15:00:00,48.9,32.0,51.89,8.0,0.0,44.93,10662.4773302,0,1,0,0,1,0
2017-01-08 16:00:00,46.9,33.1,58.47,8.0,0.0,42.47,10461.9964824,0,1,0,0,1,0
2017-01-08 17:00:00,44.1,34.0,67.41,6.0,0.0,40.1,10501.2430689,0,1,0,0,1,0
2017-01-08 18:00:00,43.0,34.0,70.3,4.0,0.0,40.27,11079.7601678,0,1,0,0,1,0
2017-01-08 19:00:00,43.0,35.1,73.45,6.0,0.0,38.78,11849.8934935,0,1,0,0,1,0
2017-01-08 20:00:00,42.1,35.1,76.04,6.0,0.0,37.69,12058.3483521,0,1,0,0,1,0
2017-01-08 21:00:00,42.1,36.0,78.8,6.0,0.0,37.69,11996.7623179,0,1,0,0,1,0
2017-01-08 22:00:00,44.1,37.0,75.93,3.0,0.0,42.52,11691.9441156,0,1,0,0,1,0
2017-01-08 23:00:00,45.0,37.9,76.01,5.0,0.0,41.83,11102.2922979,0,1,0,0,1,0
2017-01-09 00:00:00,46.0,41.0,82.58,6.0,0.0,42.39,8943.4377959,0,1,0,0,0,0
2017-01-09 01:00:00,46.9,43.0,86.21,6.0,0.0,43.48,10030.1401868,0,1,0,0,0,0
2017-01-09 02:00:00,48.0,44.1,86.28,6.0,0.0,44.8,9766.5095004,0,1,0,0,0,0
2017-01-09 03:00:00,48.9,45.0,86.33,6.0,0.0,45.88,9661.0619545,0,1,0,0,0,0
2017-01-09 04:00:00,51.1,48.0,89.09,6.0,0.0,51.1,9710.7687467,0,1,0,0,0,0
2017-01-09 05:00:00,53.1,50.0,89.18,8.0,0.0,53.1,9976.1103202,0,1,0,0,0,0
2017-01-09 06:00:00,53.1,50.0,89.18,9.0,0.0,53.1,10616.7202448,0,1,0,0,0,0
2017-01-09 07:00:00,53.1,50.0,89.18,9.0,0.0,53.1,11381.6236237,0,1,0,0,0,0
2017-01-09 08:00:00,55.0,52.0,89.59,9.0,0.0,55.0,11505.7288794,0,1,0,0,0,1
2017-01-09 09:00:00,59.0,54.0,83.46,8.0,0.0,59.0,11293.4388693,0,1,0,0,0,1
2017-01-09 10:00:00,63.0,55.0,75.11,14.0,0.0,63.0,11136.2057957,0,1,0,0,0,1
2017-01-09 11:00:00,64.9,55.0,70.28,12.0,0.0,64.9,10829.4693354,0,1,0,0,0,1
2017-01-09 12:00:00,66.0,55.0,67.64,11.0,0.0,66.0,10633.9832154,0,1,0,0,0,1
2017-01-09 13:00:00,66.0,54.0,65.21,10.0,0.0,66.0,10446.6445506,0,1,0,0,0,1
2017-01-09 14:00:00,66.9,55.0,65.56,9.0,0.0,66.9,10386.6833475,0,1,0,0,0,1
2017-01-09 15:00:00,66.9,55.0,65.56,8.0,0.0,66.9,10297.9057326,0,1,0,0,0,1
2017-01-09 16:00:00,66.0,57.0,72.72,6.0,0.0,66.0,10230.8437059,0,1,0,0,0,1
2017-01-09 17:00:00,64.9,57.0,75.56,7.0,0.0,64.9,10235.0970738,0,1,0,0,0,1
2017-01-09 18:00:00,64.9,57.0,75.56,9.0,0.0,64.9,10521.4795435,0,1,0,0,0,0
2017-01-09 19:00:00,64.0,55.9,74.93,10.0,0.0,64.0,10888.9345796,0,1,0,0,0,0
2017-01-09 20:00:00,63.0,55.9,77.61,7.0,0.0,63.0,10778.4425143,0,1,0,0,0,0
2017-01-09 21:00:00,62.1,55.9,80.11,8.0,0.0,62.1,10596.4438474,0,1,0,0,0,0
2017-01-09 22:00:00,63.0,55.9,77.61,11.0,0.0,63.0,10140.5822307,0,1,0,0,0,0
2017-01-09 23:00:00,63.0,57.0,80.76,9.0,0.0,63.0,9542.9088959,0,1,0,0,0,0
2017-01-10 00:00:00,63.0,57.0,80.76,11.0,0.0,63.0,9379.1455106,0,1,0,0,0,0
2017-01-10 01:00:00,63.0,57.9,83.42,9.0,0.0,63.0,8801.8331331,0,1,0,0,0,0
2017-01-10 02:00:00,64.0,57.9,80.54,10.0,0.0,64.0,8619.0169044,0,1,0,0,0,0
2017-01-10 03:00:00,64.0,59.0,83.78,8.0,0.0,64.0,8488.1480949,0,1,0,0,0,0
2017-01-10 04:00:00,64.9,60.1,84.44,10.0,0.0,64.9,8498.2131523,0,1,0,0,0,0
2017-01-10 05:00:00,64.9,60.1,84.44,10.0,0.0,64.9,8719.024647,0,1,0,0,0,0
2017-01-10 06:00:00,66.0,61.0,83.91,13.0,0.0,66.0,9322.6061569,0,1,0,0,0,0
2017-01-10 07:00:00,66.9,62.1,84.56,11.0,0.0,66.9,10207.096974,0,1,0,0,0,0
2017-01-10 08:00:00,68.0,63.0,84.03,8.0,0.0,68.0,10387.3010885,0,1,0,0,0,1
2017-01-10 09:00:00,72.0,63.0,73.31,13.0,0.0,72.0,10359.5011855,0,1,0,0,0,1
2017-01-10 10:00:00,73.9,62.1,66.61,18.0,0.0,73.9,10475.6941153,0,1,0,0,0,1
2017-01-10 11:00:00,75.0,62.1,64.2,21.0,0.0,75.0,10656.644443,0,1,0,0,0,1
2017-01-10 12:00:00,75.9,62.1,62.3,18.0,0.0,75.9,10759.2972926,0,1,0,0,0,1
2017-01-10 13:00:00,75.9,62.1,62.3,15.0,0.0,75.9,10839.0648161,0,1,0,0,0,1
2017-01-10 14:00:00,77.0,61.0,57.77,18.0,0.0,77.0,10923.3426012,0,1,0,0,0,1
2017-01-10 15:00:00,73.9,63.0,68.76,15.0,0.0,73.9,10955.4639565,0,1,0,0,0,1
2017-01-10 16:00:00,73.9,63.0,68.76,8.0,0.0,73.9,10908.313471,0,1,0,0,0,1
2017-01-10 17:00:00,72.0,63.0,73.31,5.0,0.0,72.0,10853.5250061,0,1,0,0,0,1
2017-01-10 18:00:00,70.0,64.0,81.27,9.0,0.0,70.0,10984.4280829,0,1,0,0,0,0
2017-01-10 19:00:00,68.0,64.0,87.03,8.0,0.0,68.0,11331.6660183,0,1,0,0,0,0
2017-01-10 20:00:00,68.0,64.0,87.03,5.0,0.0,68.0,11202.875709,0,1,0,0,0,0
2017-01-10 21:00:00,68.0,64.0,87.03,8.0,0.0,68.0,10974.2800123,0,1,0,0,0,0
2017-01-10 22:00:00,68.0,64.0,87.03,9.0,0.0,68.0,10598.2327728,0,1,0,0,0,0
2017-01-10 23:00:00,66.9,63.0,87.28,8.0,0.0,66.9,10020.6221058,0,1,0,0,0,0
2017-01-11 00:00:00,66.0,64.0,93.26,7.0,0.0,66.0,9703.8627088,0,1,0,0,0,0
2017-01-11 01:00:00,66.9,64.0,90.4,8.0,0.0,66.9,8972.8473149,0,1,0,0,0,0
2017-01-11 02:00:00,66.0,63.0,90.05,7.0,0.0,66.0,8727.095732,0,1,0,0,0,0
2017-01-11 03:00:00,64.9,63.0,93.56,6.0,0.0,64.9,8569.4876915,0,1,0,0,0,0
2017-01-11 04:00:00,64.9,63.0,93.56,5.0,0.0,64.9,8498.2432659,0,1,0,0,0,0
2017-01-11 05:00:00,64.9,63.0,93.56,8.0,0.0,64.9,8622.2646103,0,1,0,0,0,0
2017-01-11 06:00:00,64.9,63.0,93.56,6.0,0.0,64.9,9174.2109804,0,1,0,0,0,0
2017-01-11 07:00:00,64.9,63.0,93.56,6.0,0.0,64.9,10023.2080182,0,1,0,0,0,0
2017-01-11 08:00:00,68.0,64.0,87.03,7.0,0.0,68.0,10233.1152148,0,1,0,0,0,1
